Brand,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Hyundai,Hyundai Grand i10,Mumbai,2016,10770,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.75
Tata,Tata Zest Quadrajet,Pune,2017,72000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,5.0
Hyundai,Hyundai EON Era,Jaipur,2015,91000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.5
Hyundai,Hyundai i20 1.2,Mumbai,2017,14000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.95
Volvo,Volvo S60 D4,Delhi,2014,48000,Diesel,Automatic,Second,9.0,1984.0,181.0,5.0,16.0
Ford,Ford Ecosport 1.5,Delhi,2014,75136,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.15
Maruti,Maruti Ritz VXI,Hyderabad,2014,32500,Petrol,Manual,Second,21.1,1197.0,85.8,5.0,4.05
Hyundai,Hyundai i20 1.4,Hyderabad,2010,94500,Diesel,Manual,Second,21.9,1396.0,90.0,5.0,3.1
Maruti,Maruti Dzire VXI,Hyderabad,2013,34900,Petrol,Manual,First,22.0,1197.0,81.8,5.0,5.49
Porsche,Porsche Panamera 2010,Coimbatore,2010,42400,Petrol,Automatic,Third,8.0,4806.0,394.3,4.0,42.91
Maruti,Maruti Swift VDi,Jaipur,2015,50000,Diesel,Manual,First,17.8,1248.0,75.0,5.0,5.7
Honda,Honda Brio S,Kolkata,2014,35000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,2.85
Chevrolet,Chevrolet Beat LS,Bangalore,2012,37000,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,2.35
Hyundai,Hyundai Creta 1.6,Coimbatore,2018,32807,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,14.76
Honda,Honda City ZX,Pune,2008,119000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,2.25
Maruti,Maruti Ritz LXi,Mumbai,2016,12000,Petrol,Manual,First,18.5,1197.0,85.8,5.0,3.65
Ford,Ford EcoSport 1.5,Delhi,2016,46727,Diesel,Manual,First,22.77,1498.0,98.59,5.0,7.25
BMW,BMW 3 Series,Hyderabad,2010,73336,Diesel,Automatic,First,13.2,1995.0,170.0,5.0,10.69
Hyundai,Hyundai Verna 1.6,Mumbai,2014,9000,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,5.5
Toyota,Toyota Innova 2.5,Chennai,2005,240000,Diesel,Manual,Fourth & Above,12.8,2494.0,102.0,8.0,5.1
Maruti,Maruti Wagon R,Mumbai,2014,25422,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.25
Maruti,Maruti Ertiga VDI,Mumbai,2018,14000,Diesel,Manual,First,25.47,1248.0,88.5,7.0,9.25
Maruti,Maruti Alto LXi,Hyderabad,2008,66000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.7
Maruti,Maruti A-Star Vxi,Kochi,2010,55324,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.87
BMW,BMW X5 3.0d,Bangalore,2009,90000,Diesel,Automatic,First,11.0,2993.0,235.0,5.0,17.75
Mahindra,Mahindra KUV 100,Kolkata,2017,43000,Petrol,Manual,First,18.15,1198.0,82.0,5.0,4.5
Hyundai,Hyundai i10 Magna,Bangalore,2008,58483,Petrol,Automatic,Second,19.2,1197.0,80.0,5.0,2.95
Honda,Honda Civic 2006-2010,Pune,2007,93000,Petrol,Automatic,Second,12.9,1799.0,130.0,5.0,2.6
Hyundai,Hyundai i10 Sportz,Hyderabad,2010,50000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.0
Mercedes-Benz,Mercedes-Benz New C-Class,Ahmedabad,2014,78616,Diesel,Automatic,Second,14.84,2143.0,170.0,5.0,15.5
Toyota,Toyota Etios G,Pune,2011,37000,Petrol,Manual,First,17.6,1496.0,88.73,5.0,2.8
Honda,Honda City 1.5,Kolkata,2010,54801,Petrol,Manual,First,17.0,1497.0,118.0,5.0,2.5
Maruti,Maruti Swift Dzire,Bangalore,2014,29000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.75
Maruti,Maruti Swift VXI,Pune,2010,68000,Petrol,Manual,First,22.0,1197.0,81.8,5.0,2.8
Hyundai,Hyundai Verna 1.6,Kolkata,2014,58000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,4.59
Maruti,Maruti Ritz VDi,Pune,2012,64290,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.65
Toyota,Toyota Fortuner 4x2,Mumbai,2015,31000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,19.85
Jeep,Jeep Compass 2.0,Pune,2018,16039,Diesel,Manual,First,17.1,1956.0,170.0,5.0,18.5
Hyundai,Hyundai i20 Asta,Hyderabad,2017,19860,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.95
Maruti,Maruti Wagon R,Delhi,2014,48500,CNG,Manual,Second,26.6,998.0,58.16,5.0,2.85
Tata,Tata New Safari,Jaipur,2012,75391,Diesel,Manual,First,13.93,2179.0,138.0,7.0,3.75
Maruti,Maruti Swift Dzire,Jaipur,2008,78000,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,2.3
Tata,Tata Indigo eCS,Kolkata,2016,78000,Diesel,Manual,First,25.0,1396.0,69.01,5.0,2.3
Maruti,Maruti Swift LDI,Hyderabad,2016,52000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5.95
Maruti,Maruti Celerio VXI,Kolkata,2016,30000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,3.49
BMW,BMW 5 Series,Coimbatore,2016,19254,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,47.7
Volkswagen,Volkswagen Polo 1.2,Coimbatore,2015,29651,Petrol,Manual,First,16.47,1198.0,74.0,5.0,6.43
Tata,Tata Safari DICOR,Bangalore,2011,80000,Diesel,Manual,First,13.93,2179.0,138.03,7.0,4.5
Mini,Mini Cooper S,Kolkata,2018,2971,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,39.75
Ford,Ford Figo ,Kolkata,2015,21400,Petrol,Manual,First,15.6,1196.0,70.0,5.0,4.0
Honda,Honda City i,Ahmedabad,2015,77000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.98
Hyundai,Hyundai Tucson CRDi,Delhi,2006,80000,Diesel,Manual,Second,12.6,1991.0,112.0,7.0,1.75
Skoda,Skoda Laura Ambiente,Delhi,2013,81755,Diesel,Manual,First,20.0,1968.0,108.5,5.0,4.75
Toyota,Toyota Fortuner 3.0,Hyderabad,2016,99593,Diesel,Manual,First,11.5,2982.0,171.0,7.0,23.5
Hyundai,Hyundai Verna 1.6,Hyderabad,2014,39791,Diesel,Manual,First,22.32,1582.0,126.32,5.0,7.49
Mahindra,Mahindra XUV500 W6,Hyderabad,2015,113000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,10.85
Renault,Renault KWID RXT,Mumbai,2017,24000,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.5
Hyundai,Hyundai i20 Asta,Bangalore,2015,39000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,6.3
Honda,Honda City V,Bangalore,2012,37000,Petrol,Automatic,First,15.6,1497.0,116.3,5.0,6.75
Ford,Ford Endeavour 3.2,Coimbatore,2017,61108,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,28.88
Skoda,Skoda Superb Elegance,Kochi,2016,61648,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,14.23
BMW,BMW 3 Series,Mumbai,2012,37000,Diesel,Automatic,Third,22.69,1995.0,190.0,5.0,15.0
Maruti,Maruti Ertiga VXI,Mumbai,2013,53000,CNG,Manual,First,22.8,1373.0,80.9,7.0,5.8
Maruti,Maruti Ritz LDi,Jaipur,2013,65000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.75
Toyota,Toyota Fortuner 3.0,Jaipur,2011,148009,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,12.75
Maruti,Maruti Swift Lxi,Mumbai,2009,53001,Petrol,Manual,First,16.1,1298.0,88.2,5.0,1.95
Tata,Tata Tigor 1.2,Mumbai,2018,22345,Petrol,Manual,First,20.3,1199.0,84.0,5.0,4.95
Honda,Honda City i,Delhi,2015,50000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,8.25
BMW,BMW 3 Series,Hyderabad,2013,48183,Diesel,Automatic,First,13.2,1995.0,170.0,5.0,20.99
Mercedes-Benz,Mercedes-Benz E-Class 2009-2013,Hyderabad,2010,93000,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,17.5
Maruti,Maruti Swift VDI,Kochi,2015,53500,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5.36
Maruti,Maruti Ertiga VXI,Delhi,2014,17585,Petrol,Manual,First,16.02,1373.0,93.7,7.0,6.35
Hyundai,Hyundai Verna 1.6,Kolkata,2011,36226,Petrol,Manual,First,17.01,1591.0,121.3,5.0,2.95
Land,Land Rover Discovery,Coimbatore,2019,25899,Diesel,Automatic,First,12.63,2179.0,147.5,5.0,55.7
Mercedes-Benz,Mercedes-Benz New C-Class,Hyderabad,2017,11200,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,37.5
Hyundai,Hyundai i10 Magna,Kochi,2017,49045,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.07
Volkswagen,Volkswagen Polo ,Kolkata,2012,45000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2.99
Maruti,Maruti Vitara Brezza,Delhi,2017,40000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,7.9
Renault,Renault Duster 85PS,Mumbai,2016,36600,Diesel,Manual,First,19.87,1461.0,83.8,5.0,7.49
Tata,Tata Indica Vista,Jaipur,2009,117000,Diesel,Manual,First,18.0,1248.0,75.0,5.0,1.1
Mercedes-Benz,Mercedes-Benz GL-Class 350,Delhi,2016,16000,Diesel,Automatic,First,11.3,2987.0,254.8,7.0,56.0
Hyundai,Hyundai Xcent 1.2,Mumbai,2016,50000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,3.5
Hyundai,Hyundai Verna CRDi,Hyderabad,2008,150000,Diesel,Manual,First,18.1,1493.0,110.0,5.0,3.0
Hyundai,Hyundai Verna 1.6,Mumbai,2014,11000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,6.1
Ford,Ford Figo ,Bangalore,2010,102016,Petrol,Manual,First,15.6,1196.0,70.0,5.0,2.25
Maruti,Maruti Swift VDI,Chennai,2016,38000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.95
Renault,Renault Pulse RxL,Hyderabad,2013,71491,Diesel,Manual,First,23.08,1461.0,63.12,5.0,4.95
Volkswagen,Volkswagen Polo 1.2,Bangalore,2015,46354,Petrol,Manual,Second,16.47,1198.0,74.0,5.0,5.49
BMW,BMW 3 Series,Delhi,2019,87000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,6.67
Skoda,Skoda Rapid 1.6,Ahmedabad,2015,20765,Petrol,Manual,First,15.0,1598.0,103.52,5.0,6.25
Audi,Audi Q7 3.0,Coimbatore,2014,51076,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,34.88
Maruti,Maruti Ciaz VDi,Jaipur,2016,84085,Diesel,Manual,First,26.21,1248.0,88.5,5.0,6.9
Honda,Honda City i,Kolkata,2014,55000,Diesel,Manual,First,25.1,1498.0,98.6,5.0,5.99
Mercedes-Benz,Mercedes-Benz E-Class 2009-2013,Mumbai,2010,73000,Petrol,Automatic,First,10.93,3498.0,272.0,5.0,10.4
Audi,Audi A6 2011-2015,Pune,2012,50001,Diesel,Automatic,First,14.57,2967.0,241.38,5.0,29.0
Mahindra,Mahindra Xylo H4,Coimbatore,2016,93166,Diesel,Manual,Second,14.02,2179.0,118.3,7.0,5.85
Honda,Honda City 1.5,Kochi,2006,99583,Petrol,Automatic,Third,12.0,1493.0,100.0,5.0,2.21
Maruti,Maruti SX4 ZXI,Mumbai,2010,72000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.4
Toyota,Toyota Corolla Altis,Pune,2009,70000,Petrol,Manual,Third,14.53,1798.0,138.1,5.0,3.0
Volkswagen,Volkswagen Vento ,Pune,2012,61000,Petrol,Automatic,Second,14.4,1598.0,103.6,5.0,3.75
Hyundai,Hyundai EON Era,Pune,2015,66510,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.95
Skoda,Skoda Laura Ambition,Hyderabad,2011,84062,Diesel,Manual,First,20.0,1968.0,108.5,5.0,5.8
Maruti,Maruti Swift VDI,Hyderabad,2012,80799,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.9
Toyota,Toyota Corolla Altis,Kolkata,2018,5000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,16.95
Toyota,Toyota Innova 2.5,Hyderabad,2013,92000,Diesel,Manual,First,12.99,2494.0,100.0,8.0,12.5
Tata,Tata Tiago Wizz,Hyderabad,2017,53000,Diesel,Manual,First,27.28,1047.0,69.0,5.0,5.0
Skoda,Skoda Rapid 1.6,Mumbai,2015,39822,Petrol,Manual,First,15.41,1598.0,103.52,5.0,4.68
Ford,Ford Endeavour 3.2,Mumbai,2016,29000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,29.8
Renault,Renault KWID RXL,Kochi,2017,24214,Petrol,Manual,Second,25.17,799.0,53.3,5.0,3.46
Hyundai,Hyundai i20 1.4,Pune,2012,75000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,4.0
Skoda,Skoda Laura Ambiente,Chennai,2012,77216,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,4.5
Toyota,Toyota Corolla Altis,Kochi,2013,74290,Diesel,Manual,First,21.43,1364.0,87.2,5.0,5.87
Mahindra,Mahindra Scorpio S8,Delhi,2015,61000,Diesel,Manual,First,15.4,2179.0,120.0,8.0,9.5
Audi,Audi Q5 2.0,Chennai,2013,44000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,32.5
Chevrolet,Chevrolet Enjoy TCDi,Coimbatore,2014,74041,Diesel,Manual,First,18.2,1248.0,73.8,8.0,3.88
BMW,BMW 3 Series,Coimbatore,2013,85846,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,13.08
Nissan,Nissan Sunny 2011-2014,Delhi,2012,52000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,3.5
Honda,Honda Accord 2.4,Mumbai,2010,47000,Petrol,Manual,Second,12.8,2354.0,177.6,5.0,3.5
Hyundai,Hyundai Verna CRDi,Bangalore,2010,72010,Diesel,Manual,First,16.8,1493.0,110.0,5.0,4.45
Maruti,Maruti Omni E,Jaipur,2015,15000,Petrol,Manual,First,16.8,796.0,34.2,8.0,2.35
Honda,Honda City i,Kolkata,2015,480000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.0
Ford,Ford Fiesta 1.4,Chennai,2007,75000,Petrol,Manual,Second,16.6,1388.0,68.0,5.0,2.0
Hyundai,Hyundai i20 1.4,Mumbai,2015,57000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.35
Mercedes-Benz,Mercedes-Benz E-Class E250,Kochi,2015,41057,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,24.63
Maruti,Maruti Wagon R,Pune,2012,92000,CNG,Manual,Second,26.2,998.0,58.2,5.0,3.0
Ford,Ford EcoSport 1.5,Chennai,2016,20000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,7.9
Hyundai,Hyundai i20 1.2,Mumbai,2011,52359,Petrol,Manual,First,18.5,1197.0,80.0,5.0,3.25
Honda,Honda City i,Delhi,2016,17000,Petrol,Manual,Second,17.8,1497.0,117.3,5.0,8.25
Nissan,Nissan Micra ,Kolkata,2011,39002,Diesel,Manual,First,23.08,1461.0,63.1,5.0,2.85
Ford,Ford Figo ,Pune,2010,129986,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,3.2
Nissan,Nissan Micra XL,Kolkata,2013,45000,Petrol,Manual,First,18.44,1198.0,75.0,5.0,1.75
Honda,Honda Accord 2.4,Ahmedabad,2009,82002,Petrol,Manual,Second,12.8,2354.0,177.6,5.0,5.75
Skoda,Skoda Superb Elegance,Mumbai,2010,67000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,4.7
Maruti,Maruti Omni 8,Hyderabad,2017,21260,Petrol,Manual,First,14.0,796.0,35.0,5.0,2.9
Hyundai,Hyundai i20 Magna,Ahmedabad,2012,55362,Diesel,Manual,First,21.9,1396.0,88.8,5.0,4.25
Hyundai,Hyundai Creta 1.6,Chennai,2017,13000,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,14.5
Maruti,Maruti Swift VDI,Kochi,2016,45725,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.34
Maruti,Maruti Swift LDI,Jaipur,2014,105000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,3.85
Toyota,Toyota Innova 2.5,Hyderabad,2009,156056,Diesel,Manual,First,12.8,2494.0,102.0,8.0,8.5
Hyundai,Hyundai Xcent 1.1,Mumbai,2016,135000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,4.2
Maruti,Maruti Ertiga Paseo,Delhi,2016,67000,Diesel,Manual,First,20.77,1248.0,88.7,7.0,6.75
Ford,Ford Endeavour 3.2,Jaipur,2016,90000,Diesel,Automatic,First,10.91,3198.0,197.2,7.0,26.0
Hyundai,Hyundai i20 1.4,Coimbatore,2019,32251,Diesel,Manual,First,22.54,1396.0,88.73,5.0,8.61
Maruti,Maruti Zen Estilo,Mumbai,2009,47000,Petrol,Manual,First,19.0,998.0,67.1,5.0,1.46
Maruti,Maruti Ritz VDi,Mumbai,2011,75308,Diesel,Manual,Second,21.1,1248.0,73.9,5.0,2.8
Maruti,Maruti Alto K10,Kochi,2018,44202,CNG,Manual,First,32.26,998.0,58.2,4.0,4.0
Honda,Honda City 1.5,Mumbai,2014,58000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.47
Maruti,Maruti Swift Dzire,Mumbai,2009,60000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,2.45
BMW,BMW X1 sDrive,Hyderabad,2014,45000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,21.5
Tata,Tata Manza Aqua,Mumbai,2010,41195,Petrol,Manual,First,15.0,1368.0,90.0,5.0,1.38
Mahindra,Mahindra XUV500 W10,Chennai,2016,89000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,13.5
Hyundai,Hyundai i10 Sportz,Bangalore,2009,60510,Petrol,Automatic,Second,16.95,1197.0,78.9,5.0,3.1
Maruti,Maruti Baleno Sigma,Mumbai,2016,8500,Petrol,Manual,First,21.4,1197.0,83.1,5.0,5.49
Maruti,Maruti Vitara Brezza,Kochi,2017,35981,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.51
Ford,Ford Figo ,Mumbai,2012,23152,Petrol,Manual,First,15.6,1196.0,70.02,5.0,2.39
Maruti,Maruti Wagon R,Delhi,2014,74663,CNG,Manual,First,33.54,998.0,67.04,5.0,3.25
Volkswagen,Volkswagen Vento Sport,Mumbai,2014,61529,Petrol,Automatic,First,18.19,1197.0,103.5,5.0,5.65
Mahindra,Mahindra Xylo D2,Ahmedabad,2010,91596,Diesel,Manual,First,14.95,2489.0,93.7,7.0,1.85
Porsche,Porsche Cayenne Base,Kochi,2019,14298,Petrol,Automatic,First,13.33,2995.0,340.0,5.0,2.02
Maruti,Maruti Swift Dzire,Hyderabad,2013,83327,Diesel,Manual,First,19.3,1248.0,73.9,5.0,5.8
Volkswagen,Volkswagen Polo 1.2,Hyderabad,2017,22857,Petrol,Manual,First,16.2,1199.0,74.0,5.0,6.9
Hyundai,Hyundai Verna 1.6,Chennai,2013,34620,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,5.35
Hyundai,Hyundai i10 Era,Bangalore,2010,56000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2.85
Mercedes-Benz,Mercedes-Benz E-Class E250,Chennai,2014,81000,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,22.75
Maruti,Maruti Zen LXI,Jaipur,1998,95150,Petrol,Manual,Third,17.3,993.0,60.0,5.0,0.45
Hyundai,Hyundai i10 Sportz,Coimbatore,2013,32776,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.64
Honda,Honda Amaze S,Coimbatore,2016,51587,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.27
Tata,Tata Safari Storme,Jaipur,2016,36000,Diesel,Manual,First,14.1,2179.0,148.0,7.0,10.0
Honda,Honda Brio 1.2,Mumbai,2015,22000,Petrol,Manual,First,18.5,1198.0,86.8,5.0,3.95
Hyundai,Hyundai i20 Asta,Kochi,2010,30754,Petrol,Manual,First,17.0,1197.0,80.0,5.0,3.38
Volkswagen,Volkswagen Jetta 2012-2014,Coimbatore,2018,37109,Petrol,Manual,First,14.69,1390.0,120.33,5.0,16.8
Honda,Honda Jazz Select,Kolkata,2010,45000,Petrol,Manual,First,16.7,1198.0,88.8,5.0,1.99
Hyundai,Hyundai Grand i10,Coimbatore,2017,33284,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.84
Jaguar,Jaguar XF ,Coimbatore,2016,55115,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,36.15
Jaguar,Jaguar XF 2.2,Kolkata,2014,18000,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,25.7
Mahindra,Mahindra XUV500 W8,Coimbatore,2013,130790,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.24
Maruti,Maruti S Cross,Delhi,2015,16607,Diesel,Manual,First,22.7,1598.0,118.0,5.0,7.65
Audi,Audi A4 2.0,Coimbatore,2015,32205,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,25.31
Renault,Renault Duster 110PS,Delhi,2013,67000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,4.75
Maruti,Maruti Swift Dzire,Coimbatore,2014,57676,Petrol,Manual,First,19.1,1197.0,85.8,5.0,6.69
Volkswagen,Volkswagen Polo ,Mumbai,2012,41000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.1
Maruti,Maruti Omni 8,Jaipur,2012,65000,Petrol,Manual,First,19.7,796.0,35.0,8.0,1.55
Hyundai,Hyundai Grand i10,Coimbatore,2019,12153,Petrol,Automatic,First,18.9,1197.0,81.86,5.0,6.84
Tata,Tata Nano Twist,Hyderabad,2014,16810,Petrol,Manual,First,25.4,624.0,37.5,4.0,1.6
Audi,Audi A4 30,Kochi,2017,61221,Petrol,Automatic,First,17.84,1395.0,147.51,5.0,21.73
Volkswagen,Volkswagen Polo 1.2,Mumbai,2015,22000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.75
Maruti,Maruti Alto 800,Chennai,2015,63714,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.45
Mini,Mini Cooper 5,Kochi,2019,14857,Diesel,Automatic,First,20.7,1496.0,113.98,5.0,31.55
Audi,Audi A4 New,Delhi,2012,69000,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,10.25
Ford,Ford Endeavour Titanium,Coimbatore,2019,14648,Diesel,Manual,First,12.62,2198.0,158.0,7.0,27.36
Ford,Ford Ecosport 1.5,Hyderabad,2013,100000,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,6.5
Hyundai,Hyundai Grand i10,Jaipur,2016,22000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.25
Chevrolet,Chevrolet Sail 1.2,Mumbai,2014,10000,Petrol,Manual,First,18.2,1199.0,82.4,5.0,5.5
Maruti,Maruti Swift Dzire,Kolkata,2015,107000,Petrol,Manual,First,20.85,1197.0,83.14,5.0,4.0
Tata,Tata Zest Revotron,Kochi,2017,48198,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4.65
Mercedes-Benz,Mercedes-Benz New C-Class,Delhi,2015,15000,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,28.5
Chevrolet,Chevrolet Cruze LTZ,Coimbatore,2014,80073,Diesel,Manual,First,17.3,1998.0,163.7,5.0,7.11
Maruti,Maruti Ritz VDi,Hyderabad,2013,85388,Diesel,Manual,First,21.1,1248.0,73.9,5.0,3.9
Hyundai,Hyundai Grand i10,Jaipur,2017,14700,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5.6
Maruti,Maruti Dzire LDI,Pune,2012,150000,Diesel,Manual,Third,28.4,1248.0,73.75,5.0,2.25
Hyundai,Hyundai Verna 1.6,Kolkata,2011,34994,Diesel,Manual,First,22.32,1582.0,126.32,5.0,3.9
Jaguar,Jaguar XF ,Coimbatore,2014,82536,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,28.63
Skoda,Skoda Superb Elegance,Delhi,2013,82000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,7.25
Maruti,Maruti Wagon R,Pune,2006,52000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,2.0
Volkswagen,Volkswagen Polo ,Mumbai,2011,20000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.5
Honda,Honda Civic 2010-2013,Hyderabad,2011,55000,Petrol,Manual,First,14.8,1799.0,130.2,5.0,5.0
Maruti,Maruti Eeco CNG,Ahmedabad,2015,47001,CNG,Manual,First,20.0,1196.0,63.0,5.0,3.72
Maruti,Maruti Wagon R,Chennai,2014,52000,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.45
Maruti,Maruti Swift Dzire,Kolkata,2013,43284,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.5
Hyundai,Hyundai Creta 1.6,Coimbatore,2018,23875,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,14.36
Hyundai,Hyundai Grand i10,Bangalore,2016,51866,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.5
Nissan,Nissan Micra ,Mumbai,2013,69000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,3.0
Hyundai,Hyundai Grand i10,Coimbatore,2017,62788,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.08
Volkswagen,Volkswagen Vento ,Chennai,2013,150000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.0
Toyota,Toyota Fortuner 4x2,Kochi,2015,47566,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,20.25
Toyota,Toyota Innova Crysta,Pune,2018,20300,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,18.0
Mercedes-Benz,Mercedes-Benz A Class,Pune,2015,48300,Diesel,Automatic,First,20.0,2143.0,107.3,5.0,17.5
Hyundai,Hyundai EON D,Pune,2013,30000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.1
Hyundai,Hyundai Elantra CRDi,Bangalore,2012,36000,Diesel,Manual,Second,22.7,1582.0,126.24,5.0,7.5
Mini,Mini Cooper 3,Kochi,2015,27641,Diesel,Automatic,Second,20.7,1496.0,113.98,4.0,24.77
Renault,Renault Duster 110PS,Bangalore,2015,60000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,8.65
Ford,Ford Endeavour 3.2,Chennai,2019,9000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,35.5
Toyota,Toyota Corolla Altis,Delhi,2014,60750,Petrol,Manual,First,14.28,1798.0,138.03,5.0,10.5
Mahindra,Mahindra XUV500 W7,Delhi,2018,9000,Diesel,Manual,First,14.0,2179.0,155.0,7.0,13.0
BMW,BMW 7 Series,Kolkata,2012,41100,Diesel,Automatic,First,16.77,2993.0,261.49,5.0,26.5
Maruti,Maruti Wagon R,Ahmedabad,2004,60000,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,1.4
Honda,Honda City i,Kochi,2017,38424,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7.51
Maruti,Maruti Swift VDI,Delhi,2014,50000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.3
