,Company,Model,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
3184,Hyundai,i20 1.2 Sportz,Ahmedabad,2011,72000,Petrol,Manual,Second,17.0,1197.0,80.0,5.0,3.25
3185,Maruti,Ritz VDi,Hyderabad,2010,75014,Diesel,Manual,First,21.1,1248.0,73.9,5.0,3.85
3186,Renault,Koleos 2.0 Diesel,Delhi,2013,65000,Diesel,Automatic,Second,13.73,1995.0,148.0,5.0,7.5
3187,BMW,3 Series 320d,Kochi,2012,55598,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,11.5
3188,Honda,Brio V MT,Pune,2013,50000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.25
3189,Hyundai,Sonata GOLD,Chennai,2003,44200,Petrol,Manual,Second,11.7,1997.0,134.0,5.0,1.5
3190,Maruti,Swift Dzire VDi,Jaipur,2014,65000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,5.31
3191,Mahindra,XUV500 W8 4WD,Hyderabad,2013,49000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.0
3192,Hyundai,i10 Sportz 1.1L,Kolkata,2016,7200,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3.59
3193,Maruti,Ciaz ZXi Plus,Kochi,2016,43152,Petrol,Manual,First,20.73,1373.0,91.1,5.0,7.35
3194,Toyota,Innova 2.5 V Diesel 8-seater,Pune,2013,112000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,12.0
3195,Hyundai,Grand i10 Sportz,Coimbatore,2017,23540,Petrol,Manual,First,18.9,1197.0,82.0,5.0,6.02
3196,Chevrolet,Optra Magnum 2.0 LS BSIII,Coimbatore,2008,82160,Diesel,Manual,First,16.52,1991.0,123.7,5.0,2.57
3197,Mahindra,Ssangyong Rexton RX5,Pune,2013,57000,Diesel,Manual,First,12.83,2696.0,162.0,7.0,12.45
3198,Mahindra,XUV500 W8 2WD,Coimbatore,2015,39335,Diesel,Manual,First,15.1,2179.0,140.0,7.0,12.63
3199,Honda,City i VTEC SV,Bangalore,2014,62000,Petrol,Manual,Second,17.4,1497.0,117.3,5.0,7.75
3200,Ford,Ecosport 1.5 DV5 MT Titanium,Delhi,2014,60000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.5
3201,Hyundai,i20 Sportz 1.2,Kolkata,2015,35000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,4.43
3202,Hyundai,EON Magna,Ahmedabad,2014,47000,Petrol,Manual,First,22.0,814.0,55.0,5.0,2.65
3203,Maruti,Alto 800 2016-2019 CNG LXI,Delhi,2012,65537,CNG,Manual,Second,33.44,796.0,40.3,4.0,2.1
3204,Toyota,Etios G Safety,Delhi,2011,36000,Petrol,Manual,First,17.6,1496.0,88.7,5.0,3.2
3205,Maruti,Swift Dzire Tour LDI,Chennai,2016,75000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.25
3206,Maruti,Alto LXi,Kolkata,2008,38000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.1
3207,Maruti,Celerio ZXI,Chennai,2015,57818,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.3
3208,Ford,Ecosport 1.5 DV5 MT Titanium Optional,Hyderabad,2015,45000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,8.9
3209,Nissan,Terrano XV 110 PS Limited Edition,Jaipur,2015,75055,Diesel,Manual,First,19.01,1461.0,108.5,5.0,6.5
3210,Honda,Accord VTi-L AT,Delhi,2009,65462,Petrol,Automatic,Third,11.1,2354.0,142.0,5.0,3.5
3211,Maruti,Swift Ldi BSIII,Hyderabad,2008,76206,Diesel,Manual,First,17.8,1248.0,75.0,5.0,4.25
3212,Honda,Jazz 1.2 VX i VTEC,Mumbai,2016,28500,Petrol,Manual,First,18.7,1199.0,88.7,5.0,5.95
3213,Honda,City i VTEC V,Mumbai,2015,28004,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7.1
3214,Fiat,Grande Punto 1.2 Dynamic,Kolkata,2011,25000,Petrol,Manual,Second,15.7,1172.0,67.0,5.0,1.25
3215,Maruti,Ertiga ZXI,Pune,2013,82543,Petrol,Manual,First,16.02,1373.0,93.7,7.0,5.5
3216,Nissan,Micra XL,Chennai,2013,30000,Petrol,Manual,First,18.44,1198.0,75.0,5.0,3.25
3217,Honda,City 1.5 V MT,Hyderabad,2010,27800,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.0
3218,Toyota,Etios VX,Coimbatore,2016,33415,Petrol,Manual,First,16.78,1496.0,88.73,5.0,6.58
3219,Honda,Jazz 1.2 SV i VTEC,Kochi,2017,41981,Petrol,Manual,First,18.7,1199.0,88.7,5.0,6.14
3220,Maruti,Dzire VDI,Jaipur,2013,77084,Diesel,Manual,First,28.4,1248.0,73.75,5.0,4.95
3221,Skoda,Rapid 1.6 TDI Elegance,Hyderabad,2013,71803,Diesel,Manual,First,20.5,1598.0,103.5,5.0,5.75
3222,Mahindra,XUV500 W6 2WD,Kolkata,2013,73314,Diesel,Manual,First,15.1,2179.0,140.0,7.0,6.6
3223,Hyundai,Grand i10 AT Asta,Coimbatore,2015,69053,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5.72
3224,Honda,City 1.5 V MT,Delhi,2009,79782,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,2.6
3225,Toyota,Innova 2.5 GX 7 STR,Hyderabad,2010,250000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,6.5
3226,Mahindra,XUV500 W8 2WD,Pune,2011,90000,Diesel,Manual,Second,15.1,2179.0,140.0,7.0,6.1
3227,Maruti,Swift Dzire VDi,Hyderabad,2010,130000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,3.85
3228,Volkswagen,Vento Petrol Highline,Pune,2013,65000,Petrol,Manual,Second,15.04,1598.0,103.6,5.0,4.5
3230,Maruti,Ertiga LXI,Ahmedabad,2012,28002,Petrol,Manual,First,16.02,1373.0,93.7,7.0,5.75
3231,Toyota,Corolla Altis 1.8 G CNG,Mumbai,2010,63000,CNG,Manual,Second,14.53,1798.0,138.0,5.0,3.35
3232,Maruti,800 AC,Jaipur,2010,70000,Petrol,Manual,Second,16.1,796.0,37.0,4.0,0.9
3233,Honda,City 1.5 V MT,Hyderabad,2011,66276,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.5
3234,Maruti,Swift Dzire VXI,Kolkata,2014,45000,Petrol,Manual,First,19.1,1197.0,85.8,5.0,3.99
3235,Hyundai,Grand i10 CRDi Sportz,Kolkata,2014,43068,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.5
3236,Hyundai,i10 Magna,Coimbatore,2011,50436,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.65
3237,Hyundai,Grand i10 AT Asta,Bangalore,2014,21000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5.4
3238,Maruti,Baleno Alpha Diesel,Mumbai,2018,2000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,8.7
3239,Mercedes-Benz,New C-Class 220 CDI AT,Hyderabad,2010,68782,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,12.5
3240,Maruti,Ritz VDi,Kolkata,2011,35888,Diesel,Manual,First,21.1,1248.0,73.9,5.0,1.89
3241,Maruti,Swift Dzire Tour LDI,Kolkata,2015,168205,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.0
3242,Honda,Civic 2010-2013 1.8 V MT,Mumbai,2012,47000,Petrol,Manual,First,14.8,1799.0,130.2,5.0,3.95
3243,Maruti,Ertiga SHVS VDI,Hyderabad,2015,93700,Diesel,Manual,First,24.52,1248.0,88.5,7.0,7.85
3244,Hyundai,Elantra CRDi SX,Kolkata,2014,45000,Diesel,Manual,First,22.7,1582.0,126.24,5.0,7.0
3245,Volkswagen,Polo GT TSI,Delhi,2013,69000,Petrol,Automatic,First,17.21,1197.0,103.6,5.0,4.5
3246,Skoda,Octavia Classic 1.9 TDI MT,Pune,2005,88000,Diesel,Manual,Third,18.7,1896.0,66.0,5.0,1.25
3247,Volkswagen,Polo 1.5 TDI Trendline,Delhi,2014,32400,Diesel,Manual,First,20.14,1498.0,88.8,5.0,3.95
3248,Hyundai,Santro Xing GL Plus,Pune,2012,79000,Petrol,Manual,Second,17.92,1086.0,62.1,5.0,1.6
3249,Hyundai,Accent GLE,Hyderabad,2004,110000,Petrol,Manual,First,13.2,1495.0,94.0,5.0,0.6
3250,Hyundai,EON D Lite Plus,Coimbatore,2014,45407,Petrol,Manual,Second,21.1,814.0,55.2,5.0,3.39
3251,Toyota,Innova 2.5 V Diesel 7-seater,Hyderabad,2011,136490,Diesel,Manual,First,12.8,2494.0,102.0,7.0,9.8
3252,Maruti,Ignis 1.3 Zeta,Mumbai,2017,19000,Diesel,Manual,First,26.8,1248.0,74.0,5.0,5.91
3253,Maruti,Ciaz Alpha,Mumbai,2017,19416,Petrol,Manual,First,21.56,1462.0,103.25,5.0,8.25
3254,Maruti,Swift Dzire VXi,Mumbai,2012,15500,Petrol,Manual,First,17.5,1298.0,85.8,5.0,3.75
3255,Honda,City i VTEC CVT VX,Hyderabad,2017,12538,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,12.5
3257,Honda,Brio S MT,Delhi,2015,44328,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.8
3258,Toyota,Etios Liva GD,Delhi,2014,63000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,4.35
3259,Tata,Indigo CS eGVX,Kolkata,2015,103000,Petrol,Manual,First,15.64,1193.0,64.08,5.0,3.0
3260,Volkswagen,Vento Diesel Highline,Pune,2013,95500,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.0
3261,Ford,Ecosport 1.5 DV5 MT Titanium,Pune,2014,72100,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.45
3262,Maruti,Wagon R VXI,Mumbai,2010,19119,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.7
3263,Mercedes-Benz,S-Class 320 L,Mumbai,2006,30000,Petrol,Manual,First,13.0,2987.0,210.0,5.0,10.75
3264,Volkswagen,Polo 1.5 TDI Highline,Hyderabad,2015,75600,Diesel,Manual,First,20.14,1498.0,88.8,5.0,5.8
3265,Tata,Indica GLS BS IV,Pune,2007,137000,Petrol,Manual,Second,15.3,1193.0,65.3,5.0,0.95
3266,Maruti,800 Std BSIII,Jaipur,2002,53500,Petrol,Manual,Second,16.1,796.0,37.0,4.0,0.63
3267,Maruti,Alto K10 LXI Optional,Pune,2016,7000,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.0
3268,Maruti,Swift Dzire VDI Optional,Hyderabad,2016,30000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,6.0
3269,Maruti,Ciaz VDi Plus SHVS,Mumbai,2016,38151,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.65
3270,Mercedes-Benz,New C-Class C 220 CDI CLASSIC,Jaipur,2009,116000,Diesel,Manual,Second,15.8,2148.0,170.0,5.0,8.5
3271,Ford,Figo Diesel ZXI,Kolkata,2013,22000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2.25
3272,Toyota,Corolla Altis VL,Delhi,2010,60000,Petrol,Automatic,Second,14.53,1798.0,138.1,5.0,4.65
3273,Maruti,SX4 S Cross DDiS 320 Zeta,Mumbai,2016,38000,Diesel,Manual,First,22.7,1598.0,118.0,5.0,7.85
3274,Ford,Figo Petrol ZXI,Coimbatore,2011,51928,Petrol,Manual,First,15.6,1196.0,70.0,5.0,3.46
3275,Honda,Jazz Exclusive CVT,Mumbai,2018,3000,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,8.25
3276,Maruti,Zen LXi - BS III,Pune,2006,67196,Petrol,Manual,First,17.3,993.0,60.0,5.0,1.25
3277,Maruti,Ciaz ZDi Plus,Jaipur,2015,65218,Diesel,Manual,First,26.21,1248.0,88.5,5.0,7.4
3278,Renault,KWID RXT,Kochi,2016,53886,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.07
3279,Hyundai,i10 Magna AT,Coimbatore,2011,50058,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,3.84
3280,Maruti,Celerio ZXI AT Optional,Pune,2016,64000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.2
3281,Hyundai,Creta 1.4 E Plus Diesel,Kochi,2018,41641,Diesel,Manual,First,21.38,1396.0,88.7,5.0,10.82
3282,Honda,Jazz 1.5 SV i DTEC,Hyderabad,2016,44345,Diesel,Manual,First,27.3,1498.0,98.6,5.0,6.1
3283,Honda,City 1.5 S MT,Kolkata,2011,45501,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3.1
3284,Mitsubishi,Lancer 1.5 SFXi,Chennai,2001,104000,Petrol,Manual,Third,13.7,1468.0,85.8,5.0,1.0
3285,Nissan,Sunny XE P,Coimbatore,2012,50297,Petrol,Manual,First,16.95,1498.0,97.6,5.0,4.69
3286,Honda,Accord 2.4 AT,Mumbai,2011,87000,Petrol,Automatic,First,11.7,2354.0,177.6,5.0,5.4
3287,Mahindra,XUV500 W8 2WD,Mumbai,2016,120000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,12.0
3288,Hyundai,i20 1.2 Magna Executive,Mumbai,2018,17000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.5
3289,Nissan,Micra Diesel XL,Chennai,2014,100000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,3.0
3290,Maruti,Ciaz AT ZXi,Kochi,2015,50979,Petrol,Automatic,First,19.12,1373.0,91.1,5.0,6.9
3291,Volkswagen,Vento Diesel Trendline,Chennai,2011,41000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,4.0
3292,Hyundai,i20 Asta,Chennai,2011,24000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,4.25
3293,Toyota,Corolla Altis G,Hyderabad,2008,44738,Petrol,Manual,First,14.53,1798.0,138.1,5.0,5.1
3294,Honda,City i DTEC VX,Kolkata,2014,37298,Diesel,Manual,First,25.1,1498.0,98.6,5.0,4.9
3295,Maruti,Swift VXI BSIV,Pune,2014,42000,Petrol,Manual,Second,20.4,1197.0,81.8,5.0,3.6
3296,Toyota,Innova 2.5 G (Diesel) 7 Seater,Mumbai,2015,102000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,8.25
3297,Maruti,Swift Lxi BSIII,Pune,2011,70000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,1.3
3298,Hyundai,Grand i10 Asta,Kolkata,2015,15305,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.75
3299,Maruti,Wagon R LXI BS IV,Mumbai,2010,70000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.1
3300,Ford,EcoSport 1.5 TDCi Titanium,Hyderabad,2016,36778,Diesel,Manual,First,22.77,1498.0,98.59,5.0,8.8
3301,Volkswagen,Polo 1.2 MPI Comfortline,Coimbatore,2015,25845,Petrol,Manual,First,16.47,1198.0,74.0,5.0,5.84
3302,Hyundai,Verna 1.6 VTVT AT SX,Kochi,2018,33858,Petrol,Automatic,First,17.01,1591.0,121.3,5.0,9.03
3303,Renault,KWID AMT RXL,Ahmedabad,2017,12000,Petrol,Automatic,Second,24.04,999.0,67.0,5.0,3.25
3304,Honda,Brio S Option AT,Coimbatore,2013,33709,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,4.9
3305,Ford,Figo Aspire 1.2 Ti-VCT Titanium,Kochi,2018,32709,Petrol,Manual,First,18.16,1196.0,86.8,5.0,6.46
3306,Tata,Indigo eCS eLX BS IV,Ahmedabad,2013,31000,Diesel,Manual,First,25.0,1396.0,69.01,5.0,2.7
3307,Ford,Figo 2015-2019 1.5D Ambiente MT,Chennai,2016,70000,Diesel,Manual,First,25.83,1498.0,99.0,5.0,4.6
3308,Maruti,Swift Dzire VDI,Jaipur,2014,61000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.35
3309,Nissan,Micra Diesel XV Primo,Pune,2011,72000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,2.3
3310,Volkswagen,Jetta 2013-2015 2.0L TDI Highline AT,Hyderabad,2014,42939,Diesel,Automatic,First,16.96,1968.0,138.03,5.0,12.49
3311,Hyundai,i20 1.2 Sportz,Pune,2011,54000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,3.2
3312,BMW,3 Series 320d Corporate Edition,Delhi,2012,76000,Diesel,Automatic,First,16.07,1995.0,181.0,4.0,8.75
3313,Hyundai,i20 Active 1.4 SX Dual Tone,Kolkata,2015,27000,Diesel,Manual,First,21.19,1396.0,88.73,5.0,5.99
3314,Mahindra,Scorpio 2.6 DX,Chennai,2005,120000,Diesel,Manual,Second,12.7,2609.0,116.6,8.0,2.9
3315,Ford,Figo Diesel EXI,Kolkata,2011,37000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,1.8
3316,Honda,Accord 2.4 Inspire M/T,Mumbai,2012,42000,Petrol,Manual,First,9.8,2354.0,180.0,5.0,6.25
3317,Hyundai,i20 Sportz 1.4 CRDi,Bangalore,2013,60000,Diesel,Manual,First,21.9,1396.0,88.76,5.0,5.45
3318,Hyundai,Verna 1.6 SX VTVT (O) AT,Mumbai,2013,44000,Petrol,Automatic,First,17.1,1591.0,121.4,5.0,5.6
3319,Honda,City i VTEC VX Option,Kolkata,2014,37000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6.45
3320,Hyundai,i20 Asta Optional with Sunroof 1.2,Mumbai,2012,50000,Petrol,Manual,First,18.5,1197.0,82.85,5.0,3.7
3321,Honda,Brio S MT,Chennai,2013,58581,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.49
3322,Hyundai,i20 Sportz 1.4 CRDi,Kolkata,2013,25500,Diesel,Manual,First,21.9,1396.0,88.76,5.0,3.55
3323,Maruti,Grand Vitara 2.4 MT,Mumbai,2017,25000,Petrol,Manual,First,10.4,2393.0,163.5,5.0,9.0
3324,Maruti,A-Star Vxi,Hyderabad,2011,53766,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.7
3325,Maruti,Alto LXi,Chennai,2006,68000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.5
3326,Maruti,Swift RS VDI,Hyderabad,2013,73212,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.2
3327,Volkswagen,Passat 2.0 PD DSG,Mumbai,2007,61932,Diesel,Automatic,Second,14.3,1968.0,140.0,5.0,3.31
3328,Maruti,Ritz VXi,Kolkata,2011,150000,Petrol,Manual,First,18.5,1197.0,85.8,5.0,2.5
3329,Hyundai,i20 Sportz 1.4 CRDi,Jaipur,2013,70933,Diesel,Manual,Second,21.9,1396.0,88.76,5.0,3.9
3330,Maruti,Swift VDI BSIV,Kolkata,2013,115195,Diesel,Manual,First,25.2,1248.0,74.0,5.0,3.85
3331,Mercedes-Benz,New C-Class 200 Kompressor,Delhi,2011,62148,Petrol,Manual,First,11.7,1796.0,178.0,5.0,8.8
3332,Toyota,Corolla Altis 1.8 GL,Chennai,2009,32000,Petrol,Manual,Second,14.28,1798.0,138.03,5.0,4.95
3333,Hyundai,Verna 1.6 SX CRDi (O),Kolkata,2014,58000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,5.75
3334,Renault,Duster 110PS Diesel RxZ,Kochi,2014,68598,Diesel,Manual,First,19.01,1461.0,108.45,5.0,6.17
3335,Maruti,Swift Ldi BSIII,Chennai,2010,84072,Diesel,Manual,First,17.8,1248.0,75.0,5.0,3.45
3336,Maruti,Alto K10 VXI,Jaipur,2016,51264,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.2
3337,Hyundai,Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2017,21363,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,13.49
3338,Honda,CR-V 2.4 4WD AT,Kolkata,2015,35000,Petrol,Automatic,First,10.1,2354.0,152.0,5.0,14.7
3339,Ford,Ecosport 1.5 DV5 MT Trend,Hyderabad,2014,55000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.0
3340,Hyundai,Grand i10 CRDi Magna,Delhi,2014,42000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.5
3341,Ford,Fiesta 1.4 Duratec ZXI,Hyderabad,2006,69000,Petrol,Manual,First,16.6,1388.0,68.0,5.0,2.15
3342,Hyundai,Creta 1.6 SX Automatic Diesel,Kolkata,2018,14000,Diesel,Automatic,First,17.6,1582.0,126.2,5.0,11.25
3343,Maruti,A-Star Lxi,Delhi,2010,70000,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.0
3344,Maruti,Ritz LDi,Kochi,2015,35314,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.27
3345,Honda,City i VTEC SV,Kochi,2017,38691,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7.68
3346,Toyota,Innova 2.5 GX (Diesel) 7 Seater,Coimbatore,2017,72717,Diesel,Manual,First,12.99,2494.0,100.6,7.0,14.52
3347,Skoda,Rapid 1.5 TDI Elegance,Mumbai,2015,44000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,5.75
3348,Ford,Ecosport 1.5 Ti VCT MT Titanium,Mumbai,2017,27000,Petrol,Manual,First,15.8,1499.0,110.0,5.0,8.3
3349,Maruti,Celerio VXI AT,Chennai,2014,18500,Petrol,Automatic,First,23.1,998.0,67.04,5.0,3.95
3350,Volkswagen,Vento Petrol Highline,Mumbai,2014,45000,Petrol,Manual,First,15.04,1598.0,103.6,5.0,4.8
3351,Volvo,XC60 D5,Ahmedabad,2011,173000,Diesel,Automatic,First,13.5,2400.0,215.0,5.0,12.0
3352,Toyota,Etios Cross 1.4 GD,Ahmedabad,2017,42000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.25
3353,Tata,Indica Vista TDI LX,Jaipur,2012,90000,Diesel,Manual,First,19.4,1405.0,70.0,5.0,2.5
3354,Honda,City i VTEC CVT VX,Pune,2014,82329,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,7.5
3355,Honda,City 1.5 V MT,Delhi,2010,80302,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3.5
3356,Skoda,Octavia Rider Classic 1.9 TDI,Hyderabad,2005,105000,Diesel,Manual,First,18.7,1896.0,66.0,5.0,1.99
3357,Toyota,Corolla 1.8 J,Kolkata,2009,60000,Petrol,Manual,First,14.53,1798.0,138.0,5.0,2.25
3358,Toyota,Etios G,Delhi,2014,70000,Petrol,Manual,First,16.78,1496.0,88.73,5.0,3.25
3359,Honda,City ZX CVT,Kolkata,2006,44000,Petrol,Automatic,First,16.4,1497.0,78.0,5.0,1.5
3360,Hyundai,i20 Sportz 1.4 CRDi,Delhi,2017,25500,Diesel,Manual,First,22.54,1396.0,88.73,5.0,7.0
3361,Hyundai,Creta 1.6 CRDi SX Option,Ahmedabad,2015,61786,Diesel,Manual,First,19.67,1582.0,126.2,5.0,10.5
3362,Skoda,Rapid 1.5 TDI AT Elegance Plus,Hyderabad,2015,34000,Diesel,Automatic,First,21.66,1498.0,103.52,5.0,7.99
3363,Maruti,Celerio VXI AT,Coimbatore,2015,59751,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.88
3364,Maruti,Ciaz ZXi Plus,Mumbai,2015,30000,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6.55
3365,Ford,Figo Diesel Titanium,Coimbatore,2013,44731,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,4.34
3366,Ford,Ecosport 1.0 Ecoboost Titanium,Kochi,2014,43316,Petrol,Manual,First,18.88,999.0,123.37,5.0,6.22
3367,Honda,City 1.5 S MT,Delhi,2009,92000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,2.25
3368,Maruti,Swift VXI BSIV,Mumbai,2008,69000,Petrol,Manual,Second,20.4,1197.0,81.8,5.0,2.15
3369,Honda,Brio S MT,Mumbai,2013,41000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.1
3370,Hyundai,i20 Sportz 1.2,Mumbai,2016,6000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.95
3371,Tata,Indica V2 DLG TC,Mumbai,2006,133000,Diesel,Manual,Second,16.8,1405.0,68.0,5.0,0.86
3372,Toyota,Fortuner 3.0 Diesel,Delhi,2010,76000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,9.25
3373,Hyundai,i10 Sportz 1.1L,Mumbai,2011,15590,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2.25
3374,Hyundai,i20 1.2 Sportz Option,Kochi,2016,69681,Petrol,Manual,First,17.0,1197.0,80.0,5.0,6.13
3376,Honda,Amaze S AT i-Vtech,Pune,2014,49112,Petrol,Automatic,Second,15.5,1198.0,86.7,5.0,3.79
3378,Hyundai,i10 Sportz 1.2 AT,Pune,2013,15200,Petrol,Automatic,Second,16.95,1197.0,78.9,5.0,3.85
3379,Volkswagen,Polo Diesel Trendline 1.2L,Hyderabad,2013,86300,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.5
3380,Maruti,Baleno RS Petrol,Coimbatore,2018,26731,Petrol,Manual,First,21.1,998.0,100.0,5.0,8.61
3381,Hyundai,i20 Sportz 1.4 CRDi,Ahmedabad,2016,74000,Diesel,Manual,First,21.9,1396.0,88.76,5.0,6.5
3382,Toyota,Corolla H4,Chennai,2005,83929,Petrol,Automatic,First,11.3,1794.0,125.0,5.0,2.6
3383,Maruti,Celerio VXI AT Optional,Pune,2017,20000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.7
3384,Skoda,Octavia Elegance 2.0 TDI AT,Hyderabad,2015,122086,Diesel,Automatic,First,19.3,1968.0,141.0,5.0,12.99
3385,Honda,Mobilio S i VTEC,Kochi,2018,35442,Petrol,Manual,First,17.3,1497.0,117.3,7.0,7.32
3386,Hyundai,Verna 1.6 CRDi SX,Delhi,2015,62542,Diesel,Manual,Second,23.9,1582.0,126.2,5.0,6.5
3387,Honda,City 1.5 S MT,Coimbatore,2012,26671,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,5.67
3388,Ford,Classic 1.4 Duratorq Titanium,Chennai,2014,83500,Diesel,Manual,Second,19.68,1399.0,67.0,5.0,3.0
3389,Maruti,Ciaz ZDi,Delhi,2015,46166,Diesel,Manual,Second,26.21,1248.0,88.5,5.0,5.5
3390,Maruti,Wagon R VXI BS IV,Pune,2015,25200,Petrol,Manual,First,18.9,998.0,67.1,5.0,3.35
3391,Hyundai,i20 Asta 1.2,Coimbatore,2016,40310,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.09
3392,Maruti,SX4 Green Vxi (CNG),Delhi,2012,82069,CNG,Manual,First,21.4,1586.0,103.3,5.0,2.65
3393,Hyundai,Grand i10 1.2 Kappa Asta,Delhi,2018,10000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.5
3394,Volkswagen,Polo Diesel Trendline 1.2L,Chennai,2012,94000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.5
3395,Volkswagen,Polo Petrol Comfortline 1.2L,Kochi,2012,52818,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.82
3396,Renault,Duster 85PS Diesel RxE,Jaipur,2013,61238,Diesel,Manual,First,20.45,1461.0,83.8,5.0,5.25
3397,Maruti,Baleno Delta 1.3,Hyderabad,2017,20000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,8.5
3398,Volkswagen,Polo Petrol Comfortline 1.2L,Delhi,2013,75000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.25
3399,Maruti,Ciaz VXi Plus,Mumbai,2015,51579,Petrol,Manual,First,20.73,1373.0,91.1,5.0,5.95
3400,Renault,Duster 85PS Diesel RxL Option,Kochi,2015,65178,Diesel,Manual,First,19.87,1461.0,83.8,5.0,6.79
